Local time,Open,High,Low,Close,Volume
08.01.2020 12:00:00.000 GMT+0100,1.62034,1.62038,1.61896,1.61937,8877.0498
08.01.2020 13:00:00.000 GMT+0100,1.61939,1.62130,1.61890,1.61985,9618.0996
08.01.2020 14:00:00.000 GMT+0100,1.61985,1.62071,1.61896,1.61915,11447.2402
08.01.2020 15:00:00.000 GMT+0100,1.61917,1.62232,1.61913,1.62212,8730.7598
08.01.2020 16:00:00.000 GMT+0100,1.62209,1.62359,1.62175,1.62206,10167.25
08.01.2020 17:00:00.000 GMT+0100,1.62206,1.62266,1.61688,1.61815,14765.3398
08.01.2020 18:00:00.000 GMT+0100,1.61813,1.61813,1.61610,1.61686,10139.6797
08.01.2020 19:00:00.000 GMT+0100,1.61686,1.61735,1.61628,1.61730,5120.3398
08.01.2020 20:00:00.000 GMT+0100,1.61730,1.61749,1.61666,1.61692,4337.9302
08.01.2020 21:00:00.000 GMT+0100,1.61692,1.61854,1.61674,1.61835,5366.9702
08.01.2020 22:00:00.000 GMT+0100,1.61833,1.61844,1.61641,1.61720,2640.22
08.01.2020 23:00:00.000 GMT+0100,1.61718,1.61878,1.61672,1.61815,1723.36
09.01.2020 00:00:00.000 GMT+0100,1.61801,1.61873,1.61616,1.61623,2474.95
09.01.2020 01:00:00.000 GMT+0100,1.61626,1.61711,1.61554,1.61677,6520.02
09.01.2020 02:00:00.000 GMT+0100,1.61675,1.61784,1.61589,1.61712,6991.04
09.01.2020 03:00:00.000 GMT+0100,1.61711,1.61804,1.61638,1.61685,4140.9502
09.01.2020 04:00:00.000 GMT+0100,1.61685,1.61828,1.61660,1.61768,2980.1299
09.01.2020 05:00:00.000 GMT+0100,1.61769,1.61842,1.61705,1.61735,2764.1899
09.01.2020 06:00:00.000 GMT+0100,1.61737,1.61769,1.61697,1.61702,3563.52
09.01.2020 07:00:00.000 GMT+0100,1.61706,1.61760,1.61576,1.61601,5014.79
09.01.2020 08:00:00.000 GMT+0100,1.61602,1.61715,1.61600,1.61657,8284.4004
