Local time,Open,High,Low,Close,Volume
08.01.2020 10:00:00.000 GMT+0100,0.84567,0.84958,0.84548,0.84885,8693.0898
08.01.2020 11:00:00.000 GMT+0100,0.84894,0.85045,0.84743,0.84806,10404.0703
08.01.2020 12:00:00.000 GMT+0100,0.84808,0.84967,0.84774,0.84879,7612.9502
08.01.2020 13:00:00.000 GMT+0100,0.84878,0.84978,0.84809,0.84901,8363.0898
08.01.2020 14:00:00.000 GMT+0100,0.84903,0.84954,0.84721,0.84740,7754.2998
08.01.2020 15:00:00.000 GMT+0100,0.84739,0.84776,0.84645,0.84753,6590.8999
08.01.2020 16:00:00.000 GMT+0100,0.84752,0.84927,0.84729,0.84874,7712.3901
08.01.2020 17:00:00.000 GMT+0100,0.84877,0.84936,0.84789,0.84796,9847.2598
08.01.2020 18:00:00.000 GMT+0100,0.84795,0.84842,0.84780,0.84834,5713.9199
08.01.2020 19:00:00.000 GMT+0100,0.84834,0.84848,0.84806,0.84808,3197.3
08.01.2020 20:00:00.000 GMT+0100,0.84809,0.84825,0.84784,0.84808,3143.79
08.01.2020 21:00:00.000 GMT+0100,0.84808,0.84848,0.84796,0.84831,2828.3301
08.01.2020 22:00:00.000 GMT+0100,0.84831,0.84844,0.84758,0.84758,2201.1399
08.01.2020 23:00:00.000 GMT+0100,0.84755,0.84809,0.84742,0.84773,1604.34
09.01.2020 00:00:00.000 GMT+0100,0.84783,0.84802,0.84755,0.84792,2738.78
09.01.2020 01:00:00.000 GMT+0100,0.84792,0.84805,0.84750,0.84767,4467.79
09.01.2020 02:00:00.000 GMT+0100,0.84767,0.84801,0.84767,0.84780,2502.48
09.01.2020 03:00:00.000 GMT+0100,0.84780,0.84819,0.84779,0.84786,1643.63
09.01.2020 04:00:00.000 GMT+0100,0.84786,0.84818,0.84772,0.84806,2021.4
09.01.2020 05:00:00.000 GMT+0100,0.84808,0.84808,0.84784,0.84786,1696.14
09.01.2020 06:00:00.000 GMT+0100,0.84786,0.84788,0.84740,0.84760,1624.76
09.01.2020 07:00:00.000 GMT+0100,0.84760,0.84771,0.84710,0.84747,3693.24
09.01.2020 08:00:00.000 GMT+0100,0.84752,0.84840,0.84715,0.84754,6829.7798
09.01.2020 09:00:00.000 GMT+0100,0.84757,0.84943,0.84752,0.84941,8922.5195
09.01.2020 10:00:00.000 GMT+0100,0.84939,0.85273,0.84894,0.85189,16214.0801
09.01.2020 11:00:00.000 GMT+0100,0.85196,0.85261,0.85132,0.85174,9745.4297
09.01.2020 12:00:00.000 GMT+0100,0.85174,0.85332,0.85134,0.85286,7229.5801
09.01.2020 13:00:00.000 GMT+0100,0.85286,0.85324,0.85205,0.85240,8972.4697
09.01.2020 14:00:00.000 GMT+0100,0.85240,0.85288,0.85045,0.85152,8435.8604
09.01.2020 15:00:00.000 GMT+0100,0.85152,0.85174,0.85082,0.85120,6782.1499
09.01.2020 16:00:00.000 GMT+0100,0.85121,0.85149,0.85055,0.85082,6811.5801
09.01.2020 17:00:00.000 GMT+0100,0.85082,0.85100,0.84968,0.84980,5369.04
09.01.2020 18:00:00.000 GMT+0100,0.84980,0.85033,0.84980,0.85015,4114.4702
09.01.2020 19:00:00.000 GMT+0100,0.85014,0.85066,0.85002,0.85058,5630.4902
09.01.2020 20:00:00.000 GMT+0100,0.85057,0.85091,0.85040,0.85055,1934.3199
09.01.2020 21:00:00.000 GMT+0100,0.85056,0.85056,0.84980,0.84992,3162.4199
09.01.2020 22:00:00.000 GMT+0100,0.84992,0.85008,0.84981,0.84982,1350.58
09.01.2020 23:00:00.000 GMT+0100,0.84981,0.85003,0.84938,0.84976,1527.64
10.01.2020 00:00:00.000 GMT+0100,0.84976,0.85001,0.84964,0.84996,1910.73
10.01.2020 01:00:00.000 GMT+0100,0.84996,0.85005,0.84971,0.84987,3298.54
10.01.2020 02:00:00.000 GMT+0100,0.84986,0.85010,0.84977,0.84996,2691.5601
10.01.2020 03:00:00.000 GMT+0100,0.84997,0.85015,0.84984,0.85011,2837.6799
10.01.2020 04:00:00.000 GMT+0100,0.85011,0.85011,0.84990,0.84995,1458.77
10.01.2020 05:00:00.000 GMT+0100,0.84995,0.84997,0.84922,0.84936,2999.6001
10.01.2020 06:00:00.000 GMT+0100,0.84936,0.84960,0.84907,0.84909,2068.0601
10.01.2020 07:00:00.000 GMT+0100,0.84909,0.84911,0.84856,0.84897,2638.27
10.01.2020 08:00:00.000 GMT+0100,0.84895,0.85062,0.84886,0.85042,4509.9199
10.01.2020 09:00:00.000 GMT+0100,0.85041,0.85050,0.84925,0.84938,7802.48
10.01.2020 10:00:00.000 GMT+0100,0.84939,0.85009,0.84789,0.84907,9996.7998
10.01.2020 11:00:00.000 GMT+0100,0.84906,0.85015,0.84882,0.84954,8366.04
10.01.2020 12:00:00.000 GMT+0100,0.84954,0.84961,0.84816,0.84846,6910.8301
10.01.2020 13:00:00.000 GMT+0100,0.84846,0.84856,0.84796,0.84820,5617.48
10.01.2020 14:00:00.000 GMT+0100,0.84823,0.84931,0.84803,0.84901,10169.2197
10.01.2020 15:00:00.000 GMT+0100,0.84904,0.84975,0.84853,0.84961,9316.1602
10.01.2020 16:00:00.000 GMT+0100,0.84961,0.85121,0.84953,0.85080,17294.0605
10.01.2020 17:00:00.000 GMT+0100,0.85080,0.85190,0.85076,0.85135,5358.4302
10.01.2020 18:00:00.000 GMT+0100,0.85135,0.85193,0.85127,0.85147,4526.75
10.01.2020 19:00:00.000 GMT+0100,0.85148,0.85173,0.85124,0.85162,2918.6201
10.01.2020 20:00:00.000 GMT+0100,0.85159,0.85178,0.85139,0.85144,3777.02
10.01.2020 21:00:00.000 GMT+0100,0.85143,0.85188,0.85138,0.85179,2978.46
10.01.2020 22:00:00.000 GMT+0100,0.85179,0.85195,0.85093,0.85093,3191.25
12.01.2020 23:00:00.000 GMT+0100,0.85260,0.85308,0.85221,0.85270,1561.37
13.01.2020 00:00:00.000 GMT+0100,0.85270,0.85279,0.85212,0.85217,1626.63
13.01.2020 01:00:00.000 GMT+0100,0.85217,0.85284,0.85214,0.85282,1617.01
13.01.2020 02:00:00.000 GMT+0100,0.85281,0.85309,0.85280,0.85286,2222.96
13.01.2020 03:00:00.000 GMT+0100,0.85286,0.85353,0.85285,0.85350,2117.8601
13.01.2020 04:00:00.000 GMT+0100,0.85350,0.85374,0.85341,0.85345,2528.22
13.01.2020 05:00:00.000 GMT+0100,0.85344,0.85359,0.85337,0.85354,2112.8401
13.01.2020 06:00:00.000 GMT+0100,0.85355,0.85434,0.85355,0.85395,2673.1899
13.01.2020 07:00:00.000 GMT+0100,0.85395,0.85432,0.85389,0.85420,2100.3401
13.01.2020 08:00:00.000 GMT+0100,0.85423,0.85629,0.85414,0.85547,7038.3901
13.01.2020 09:00:00.000 GMT+0100,0.85550,0.85642,0.85533,0.85585,8532.54
13.01.2020 10:00:00.000 GMT+0100,0.85585,0.85750,0.85558,0.85676,11300.0303
13.01.2020 11:00:00.000 GMT+0100,0.85678,0.85759,0.85555,0.85612,6943.8101
13.01.2020 12:00:00.000 GMT+0100,0.85612,0.85767,0.85612,0.85765,6133.7598
13.01.2020 13:00:00.000 GMT+0100,0.85766,0.85795,0.85686,0.85726,6540.2598
13.01.2020 14:00:00.000 GMT+0100,0.85729,0.85778,0.85603,0.85628,7907.9199
13.01.2020 15:00:00.000 GMT+0100,0.85629,0.85654,0.85567,0.85601,7733.3501
13.01.2020 16:00:00.000 GMT+0100,0.85602,0.85798,0.85601,0.85776,7213.3799
13.01.2020 17:00:00.000 GMT+0100,0.85776,0.85817,0.85744,0.85778,5973.5801
13.01.2020 18:00:00.000 GMT+0100,0.85778,0.85808,0.85698,0.85717,4946.4199
13.01.2020 19:00:00.000 GMT+0100,0.85718,0.85757,0.85707,0.85712,2679.8701
13.01.2020 20:00:00.000 GMT+0100,0.85713,0.85731,0.85672,0.85687,2283.8799
13.01.2020 21:00:00.000 GMT+0100,0.85687,0.85705,0.85649,0.85701,3055.6499
13.01.2020 22:00:00.000 GMT+0100,0.85701,0.85739,0.85699,0.85709,2506.02
13.01.2020 23:00:00.000 GMT+0100,0.85709,0.85721,0.85672,0.85696,2184.8301
14.01.2020 00:00:00.000 GMT+0100,0.85701,0.85736,0.85701,0.85734,1927.08
14.01.2020 01:00:00.000 GMT+0100,0.85734,0.85745,0.85707,0.85711,2013.84
14.01.2020 02:00:00.000 GMT+0100,0.85715,0.85721,0.85676,0.85721,4325.0298
14.01.2020 03:00:00.000 GMT+0100,0.85721,0.85739,0.85656,0.85675,2282.73
14.01.2020 04:00:00.000 GMT+0100,0.85677,0.85719,0.85661,0.85716,1950.6
14.01.2020 05:00:00.000 GMT+0100,0.85716,0.85731,0.85689,0.85695,1449.73
14.01.2020 06:00:00.000 GMT+0100,0.85695,0.85739,0.85694,0.85738,1994.67
14.01.2020 07:00:00.000 GMT+0100,0.85736,0.85803,0.85711,0.85800,3515.26
14.01.2020 08:00:00.000 GMT+0100,0.85803,0.85923,0.85800,0.85845,6107.8599
14.01.2020 09:00:00.000 GMT+0100,0.85843,0.85957,0.85812,0.85841,9246.2998
14.01.2020 10:00:00.000 GMT+0100,0.85842,0.85873,0.85806,0.85806,5808.46
14.01.2020 11:00:00.000 GMT+0100,0.85805,0.85831,0.85733,0.85740,4724.6099
14.01.2020 12:00:00.000 GMT+0100,0.85739,0.85753,0.85514,0.85622,9694.2197
14.01.2020 13:00:00.000 GMT+0100,0.85624,0.85733,0.85581,0.85704,8515.7998
14.01.2020 14:00:00.000 GMT+0100,0.85703,0.85708,0.85505,0.85523,10747.8203
14.01.2020 15:00:00.000 GMT+0100,0.85524,0.85583,0.85468,0.85533,10657.2803
14.01.2020 16:00:00.000 GMT+0100,0.85534,0.85555,0.85438,0.85485,11510.9697
14.01.2020 17:00:00.000 GMT+0100,0.85485,0.85569,0.85462,0.85505,6133.1299
14.01.2020 18:00:00.000 GMT+0100,0.85505,0.85533,0.85453,0.85479,3704.53
14.01.2020 19:00:00.000 GMT+0100,0.85479,0.85479,0.85418,0.85448,4516.8101
14.01.2020 20:00:00.000 GMT+0100,0.85449,0.85454,0.85397,0.85420,2794.8799
14.01.2020 21:00:00.000 GMT+0100,0.85419,0.85463,0.85417,0.85462,2886.4099
14.01.2020 22:00:00.000 GMT+0100,0.85462,0.85470,0.85429,0.85445,1381.22
14.01.2020 23:00:00.000 GMT+0100,0.85422,0.85466,0.85422,0.85434,2286.46
15.01.2020 00:00:00.000 GMT+0100,0.85428,0.85468,0.85424,0.85450,1562.33
15.01.2020 01:00:00.000 GMT+0100,0.85451,0.85512,0.85443,0.85487,2276.75
15.01.2020 02:00:00.000 GMT+0100,0.85487,0.85489,0.85450,0.85452,1863.5699
15.01.2020 03:00:00.000 GMT+0100,0.85452,0.85476,0.85445,0.85457,2677.1201
