Local time,Open,High,Low,Close,Volume
07.01.2020 20:00:00.000 GMT+0100,1.08242,1.08255,1.08188,1.08193,4026.4099
07.01.2020 21:00:00.000 GMT+0100,1.08195,1.08238,1.08188,1.08205,1998.24
07.01.2020 22:00:00.000 GMT+0100,1.08206,1.08227,1.08120,1.08192,2448.2
07.01.2020 23:00:00.000 GMT+0100,1.08181,1.08245,1.08134,1.08219,2158.6499
08.01.2020 00:00:00.000 GMT+0100,1.08219,1.08223,1.07967,1.08051,4759.4502
08.01.2020 01:00:00.000 GMT+0100,1.08050,1.08095,1.07885,1.07917,13017.0195
08.01.2020 02:00:00.000 GMT+0100,1.07915,1.08083,1.07888,1.08074,8082.96
08.01.2020 03:00:00.000 GMT+0100,1.08074,1.08281,1.08074,1.08202,8779.2002
08.01.2020 04:00:00.000 GMT+0100,1.08202,1.08225,1.08100,1.08186,5397.5
08.01.2020 05:00:00.000 GMT+0100,1.08185,1.08200,1.08135,1.08141,3943.8701
08.01.2020 06:00:00.000 GMT+0100,1.08141,1.08196,1.08141,1.08173,3843.3899
08.01.2020 07:00:00.000 GMT+0100,1.08174,1.08210,1.08145,1.08202,4133.7402
08.01.2020 08:00:00.000 GMT+0100,1.08201,1.08285,1.08158,1.08238,7304.1001
08.01.2020 09:00:00.000 GMT+0100,1.08239,1.08241,1.08077,1.08091,9470.0303
08.01.2020 10:00:00.000 GMT+0100,1.08091,1.08241,1.08071,1.08192,6051.9399
08.01.2020 11:00:00.000 GMT+0100,1.08191,1.08238,1.08130,1.08186,5470.7998
08.01.2020 12:00:00.000 GMT+0100,1.08186,1.08205,1.08079,1.08169,6810.29
08.01.2020 13:00:00.000 GMT+0100,1.08169,1.08172,1.07947,1.07972,5774.8999
08.01.2020 14:00:00.000 GMT+0100,1.07972,1.07980,1.07851,1.07878,7875.6802
08.01.2020 15:00:00.000 GMT+0100,1.07877,1.07963,1.07844,1.07877,6926.3999
08.01.2020 16:00:00.000 GMT+0100,1.07878,1.07951,1.07821,1.07894,6560.2002
08.01.2020 17:00:00.000 GMT+0100,1.07895,1.08165,1.07877,1.08108,8381.6104
08.01.2020 18:00:00.000 GMT+0100,1.08110,1.08245,1.08108,1.08208,6635.4502
08.01.2020 19:00:00.000 GMT+0100,1.08207,1.08223,1.08185,1.08197,3981.71
08.01.2020 20:00:00.000 GMT+0100,1.08197,1.08210,1.08167,1.08186,2754.8
08.01.2020 21:00:00.000 GMT+0100,1.08186,1.08189,1.08114,1.08125,3551.3601
